...1	Bin ID	Bin Quality	Bin Lineage	Domain	Phylum	Class	Order	Family	Genus	Bin Methods	Created By	Date Added	Completeness	Contamination	Total Number of Bases	5s rRNA	16s rRNA	23s rRNA	tRNA Genes	Gene Count	Scaffold Count
NA	3300050821_734	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.03	0	2724857	1	0	0	35	2642	193
NA	3300050821_1376	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.13	0.85	3810327	0	0	0	37	3589	177
NA	3300050821_1553	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.43	0	3617837	0	0	0	36	3353	179
NA	3300050821_2353	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.47	0	3433053	0	0	0	22	3205	290
NA	3300050821_2504	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.25	0.85	5113552	1	0	0	45	4456	24
NA	3300050821_2653	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.34	0	3126283	0	0	0	24	2918	194
NA	3300050821_2697	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	75.65	1.14	3351721	0	0	0	25	3109	217
NA	3300050821_401	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.72	1.72	3046483	0	0	0	31	2906	237
NA	3300050821_460	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	74.15	0.28	3331978	0	0	0	33	3063	150
NA	3300050821_935	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-209	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.59	0.85	2698133	0	0	0	12	2624	294
NA	3300050821_1826	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-257	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.12	1.07	4418687	1	0	0	35	4130	301
NA	3300050821_2734	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-257	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.41	0	2522327	0	0	0	17	2506	304
NA	3300050821_2944	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Bog-257	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.17	0	2831383	0	0	0	17	2741	371
NA	3300050821_1690	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Gp1-AA133	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.39	4.02	2575426	0	0	0	25	2582	279
NA	3300050821_2175	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Gp1-AA133	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.38	0.85	4204390	0	0	0	33	3972	199
NA	3300050821_2434	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Gp1-AA133	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	0	2069584	1	1	1	11	2033	306
NA	3300050821_2556	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Gp1-AA133	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.91	0	4564181	0	1	0	25	4229	322
NA	3300050821_2695	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Gp1-AA133	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.17	0	3335558	0	0	0	23	3227	348
NA	3300050821_1771	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 PALSA-188	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.97	0.85	3981487	0	0	0	41	3797	199
NA	3300050821_2617	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 PALSA-188	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	63.97	0	3690379	1	0	1	11	3398	288
NA	3300050821_2233	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 QIAJ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.18	0.85	3176299	0	1	0	32	3017	280
NA	3300050821_1087	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	1.72	3417364	0	0	0	32	3293	376
NA	3300050821_1089	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.96	0	4312128	0	0	0	37	4082	150
NA	3300050821_1352	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.96	1.71	4498498	0	0	0	42	4182	136
NA	3300050821_1400	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.32	0	2861677	2	0	0	18	2765	210
NA	3300050821_1440	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.17	0	2550933	0	0	0	15	2496	285
NA	3300050821_1465	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.86	0.85	5457630	0	0	0	24	4821	261
NA	3300050821_1507	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	1.72	3680989	0	0	0	37	3415	166
NA	3300050821_1541	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	53.45	0	3506248	0	0	0	23	3334	333
NA	3300050821_1743	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.75	1.71	5351730	0	0	0	41	4684	122
NA	3300050821_2077	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.14	1.71	4786920	0	0	0	45	4268	52
NA	3300050821_2593	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.26	3.15	4367036	0	0	0	23	4051	305
NA	3300050821_2601	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	73.04	1.28	3359530	1	0	0	31	3236	295
NA	3300050821_2631	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.72	0	3034411	0	0	0	28	2948	207
NA	3300050821_2668	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.86	1.72	2977988	0	0	0	33	2912	179
NA	3300050821_2732	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.51	0	2949689	0	0	0	25	2782	247
NA	3300050821_2991	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.34	0	3000116	0	0	0	27	2900	395
NA	3300050821_35	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.24	1.72	4308678	1	0	0	45	4022	149
NA	3300050821_554	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	100	2.56	5063221	1	0	1	47	4501	65
NA	3300050821_923	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 Koribacteraceae	 Sulfotelmatobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.06	4.27	4296601	1	0	0	34	3935	280
NA	3300050821_2503	HQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 QIAW01	 QIAW01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	98.93	1.71	5261010	1	1	1	71	4597	22
NA	3300050821_1452	MQ	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriales	 QIAW01	 QIAW01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.69	3.04	3704986	0	0	0	33	3444	442
NA	3300050821_1429	HQ	Bacteria; Acidobacteria; Acidobacteriia; Bryobacterales; Solibacteraceae; Candidatus Solibacter; Candidatus Solibacter usitatus	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.49	0.88	8278539	1	1	1	48	7241	317
NA	3300050821_1536	MQ	Bacteria; Acidobacteria; Acidobacteriia; Bryobacterales; Solibacteraceae; Candidatus Solibacter; Candidatus Solibacter usitatus	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	82.8	1.32	7597846	1	0	1	33	7013	692
NA	3300050821_1772	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.07	3.1	2956024	0	0	0	11	3086	468
NA	3300050821_2604	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	63.38	0	5188540	0	0	0	42	4633	363
NA	3300050821_1111	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 BOG-234	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.3	2.19	5356019	0	0	0	44	5537	598
NA	3300050821_15	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 BOG-234	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.04	0.88	6069027	1	0	1	33	5631	413
NA	3300050821_1001	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.48	0	4492016	0	1	0	33	4410	501
NA	3300050821_1053	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.59	0	2253468	0	0	0	12	2308	324
NA	3300050821_108	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.2	2.17	7513553	1	0	1	57	7041	102
NA	3300050821_1286	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.92	4.35	6272378	1	0	0	44	6114	423
NA	3300050821_1566	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.05	0.87	3935206	0	0	0	32	3962	454
NA	3300050821_1677	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.45	2.17	3796364	0	0	0	32	3860	415
NA	3300050821_1711	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.96	0	4892341	0	0	0	34	4877	441
NA	3300050821_1723	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.34	0	3663279	0	0	0	19	3601	414
NA	3300050821_2	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.82	1.74	3218883	0	0	0	36	3262	208
NA	3300050821_20	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.26	3.51	5242076	0	1	0	39	5166	335
NA	3300050821_2536	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.23	0.87	5327903	0	0	0	48	5029	317
NA	3300050821_2550	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.37	1.75	5342756	0	0	0	30	5075	381
NA	3300050821_2592	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.39	0.87	6706564	0	0	0	48	6574	509
NA	3300050821_2603	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.15	0	3956707	0	1	0	29	3928	261
NA	3300050821_351	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65.43	1.32	3912335	0	0	0	24	3909	488
NA	3300050821_44	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.33	4.24	7607569	0	1	0	66	6990	261
NA	3300050821_54	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.24	0	4210812	0	0	0	31	4190	251
NA	3300050821_71	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.38	1.74	7752733	1	0	2	61	7162	278
NA	3300050821_80	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.44	1.32	6514975	0	0	0	45	6217	292
NA	3300050821_877	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.39	0.87	7726681	1	0	0	52	7210	148
NA	3300050821_956	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-187	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.6	0	5333032	0	0	0	30	5176	587
NA	3300050821_1180	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-89	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.07	0.88	3324322	0	1	0	27	3341	385
NA	3300050821_1183	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-89	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.42	1.72	5268064	0	0	0	38	5259	396
NA	3300050821_1392	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-89	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.73	2.61	6802461	0	1	0	42	6399	302
NA	3300050821_1693	MQ	Bacteria; Acidobacteria; Acidobacteriia	Bacteria	 Acidobacteriota	 Acidobacteriae	 Bryobacterales	 Bryobacteraceae	 Palsa-89	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.38	3.45	4757886	0	0	0	24	4769	534
